-485.8 31.6693 7211.91
-485.7 31.6693 7211.91
-485.6 31.6693 7211.91
-485.5 31.6693 7211.91
-485.4 31.6693 7211.91
-485.3 31.6693 7211.91
-485.2 31.6693 7211.91
-485.1 31.6693 7211.91
-485 31.6693 7211.91
-484.9 31.6693 7211.91
-484.8 31.6693 7211.91
-484.7 31.6693 7211.91
-484.6 31.6693 7211.91
-484.5 31.6693 7211.91
-484.4 31.6693 7211.91
-484.3 31.6693 7211.91
-484.2 31.6693 7211.91
-484.1 31.6693 7211.91
-484 31.6693 7211.91
-483.9 31.6693 7211.91
-483.8 31.6693 7211.91
-483.7 31.6693 7211.91
-483.6 31.6693 7211.91
-483.5 31.6693 7211.91
-483.4 31.6693 7211.91
-483.3 31.6693 7211.91
-483.2 31.6693 7211.91
-483.1 31.6693 7211.91
-483 31.6693 7211.91
-482.9 31.6693 7211.91
-482.8 31.6693 7211.91
-482.7 31.6693 7211.91
-482.6 31.6693 7211.91
-482.5 31.6693 7211.91
-482.4 31.6693 7211.91
-482.3 31.6693 7211.91
-482.2 31.6693 7211.91
-482.1 31.6693 7211.91
-482 31.6693 7211.91
-481.9 31.6693 7211.91
-481.8 31.6693 7211.91
-481.7 31.6693 7211.91
-481.6 31.6693 7211.91
-481.5 31.6693 7211.91
-481.4 31.6693 7211.91
-481.3 31.6693 7211.91
-481.2 31.6693 7211.91
-481.1 31.6693 7211.91
-481 31.6693 7211.91
-480.9 31.6693 7211.91
-480.8 31.6693 7211.91
-480.7 31.6693 7211.91
-480.6 31.6693 7211.91
-480.5 31.6693 7211.91
-480.4 31.6693 7211.91
-480.3 31.6693 7211.91
-480.2 31.6693 7211.91
-480.1 31.6693 7211.91
-480 31.6693 7211.91
-479.9 31.6693 7211.91
-479.8 31.6693 7211.91
-479.7 31.6693 7211.91
-479.6 31.6693 7211.91
-479.5 31.6693 7211.91
-479.4 31.6693 7211.91
-479.3 31.6693 7211.91
-479.2 31.6693 7211.91
-479.1 31.6693 7211.91
-479 31.6693 7211.91
-478.9 31.6693 7211.91
-478.8 31.6693 7211.91
-478.7 31.6693 7211.91
-478.6 31.6693 7211.91
-478.5 31.6693 7211.91
-478.4 31.6693 7211.91
-478.3 31.6693 7211.91
-478.2 31.6693 7211.91
-478.1 31.6693 7211.91
-478 31.6693 7211.91
-477.9 31.6693 7211.91
-477.8 31.6693 7211.91
-477.7 31.6693 7211.91
-477.6 31.6693 7211.91
-477.5 31.6693 7211.91
-477.4 31.6693 7211.91
-477.3 31.6693 7211.91
-477.2 31.6693 7211.91
-477.1 31.6693 7211.91
-477 31.6693 7211.91
-476.9 31.6693 7211.91
-476.8 31.6693 7211.91
-476.7 31.6693 7211.91
-476.6 31.6693 7211.91
-476.5 31.6693 7211.91
-476.4 31.6693 7211.91
-476.3 31.6693 7211.91
-476.2 31.6693 7211.91
-476.1 31.6693 7211.91
-476 31.6693 7211.91
-475.9 31.6693 7211.91
-475.8 31.6693 7211.91
-475.7 31.6693 7211.91
-475.6 31.6693 7211.91
-475.5 31.6693 7211.91
-475.4 31.6693 7211.91
-475.3 31.6693 7211.91
-475.2 31.6693 7211.91
-475.1 31.6693 7211.91
-475 31.6693 7211.91
-474.9 31.6693 7211.91
-474.8 31.6693 7211.91
-474.7 31.6693 7211.91
-474.6 31.6693 7211.91
-474.5 31.6693 7211.91
-474.4 31.6693 7211.91
-474.3 31.6693 7211.91
-474.2 31.6693 7211.91
-474.1 31.6693 7211.91
-474 31.6693 7211.91
-473.9 31.6693 7211.91
-473.8 31.6693 7211.91
-473.7 31.6693 7211.91
-473.6 31.6693 7211.91
-473.5 31.6693 7211.91
-473.4 31.6693 7211.91
-473.3 31.6693 7211.91
-473.2 31.6693 7211.91
-473.1 31.6693 7211.91
-473 31.6693 7211.91
-472.9 31.6693 7211.91
-472.8 31.6693 7211.91
-472.7 31.6693 7211.91
-472.6 31.6693 7211.91
-472.5 31.6693 7211.91
-472.4 31.6693 7211.91
-472.3 31.6693 7211.91
-472.2 31.6693 7211.91
-472.1 31.6693 7211.91
-472 31.6693 7211.91
-471.9 31.6693 7211.91
-471.8 31.6693 7211.91
-471.7 31.6693 7211.91
-471.6 31.6693 7211.91
-471.5 31.6693 7211.91
-471.4 31.6693 7211.91
-471.3 31.6693 7211.91
-471.2 31.6693 7211.91
-471.1 31.6693 7211.91
-471 31.6693 7211.91
-470.9 31.6693 7211.91
-470.8 31.6693 7211.91
-470.7 31.6693 7211.91
-470.6 31.6693 7211.91
-470.5 31.6693 7211.91
-470.4 31.6693 7211.91
-470.3 31.6693 7211.91
-470.2 31.6693 7211.91
-470.1 31.6693 7211.91
-470 31.6693 7211.91
-469.9 31.6693 7211.91
-469.8 31.6693 7211.91
-469.7 31.6693 7211.91
-469.6 31.6693 7211.91
-469.5 31.6693 7211.91
-469.4 31.6693 7211.91
-469.3 31.6693 7211.91
-469.2 31.6693 7211.91
-469.1 31.6693 7211.91
-469 31.6693 7211.91
-468.9 31.6693 7211.91
-468.8 31.6693 7211.91
-468.7 31.6693 7211.91
-468.6 31.6693 7211.91
-468.5 31.6693 7211.91
-468.4 31.6693 7211.91
-468.3 31.6693 7211.91
-468.2 31.6693 7211.91
-468.1 31.6693 7211.91
-468 31.6693 7211.91
-467.9 31.6693 7211.91
-467.8 31.6693 7211.91
-467.7 31.6693 7211.91
-467.6 31.6693 7211.91
-467.5 31.6693 7211.91
-467.4 31.6693 7211.91
-467.3 31.6693 7211.91
-467.2 31.6693 7211.91
-467.1 31.6693 7211.91
-467 31.6693 7211.91
-466.9 31.6693 7211.91
-466.8 31.6693 7211.91
-466.7 31.6693 7211.91
-466.6 31.6693 7211.91
-466.5 31.6693 7211.91
-466.4 31.6693 7211.91
-466.3 31.6693 7211.91
-466.2 31.6693 7211.91
-466.1 31.6693 7211.91
-466 31.6693 7211.91
-465.9 31.6693 7211.91
-465.8 31.6693 7211.91
-465.7 31.6693 7211.91
-465.6 31.6693 7211.91
-465.5 31.6693 7211.91
-465.4 31.6693 7211.91
-465.3 31.6693 7211.91
-465.2 31.6693 7211.91
-465.1 31.6693 7211.91
-465 31.6693 7211.91
-464.9 31.6693 7211.91
-464.8 31.6693 7211.91
-464.7 31.6693 7211.91
-464.6 31.6693 7211.91
-464.5 31.6693 7211.91
-464.4 31.6693 7211.91
-464.3 31.6693 7211.91
-464.2 31.6693 7211.91
-464.1 31.6693 7211.91
-464 31.6693 7211.91
-463.9 31.6693 7211.91
-463.8 31.6693 7211.91
-463.7 31.6693 7211.91
-463.6 31.6693 7211.91
-463.5 31.6693 7211.91
-463.4 31.6693 7211.91
-463.3 31.6693 7211.91
-463.2 31.6693 7211.91
-463.1 31.6693 7211.91
-463 31.6693 7211.91
-462.9 31.6693 7211.91
-462.8 31.6693 7211.91
-462.7 31.6693 7211.91
-462.6 31.6693 7211.91
-462.5 31.6693 7211.91
-462.4 31.6693 7211.91
-462.3 31.6693 7211.91
-462.2 31.6693 7211.91
-462.1 31.6693 7211.91
-462 31.6693 7211.91
-461.9 31.6693 7211.91
-461.8 31.6693 7211.91
-461.7 31.6693 7211.91
-461.6 31.6693 7211.91
-461.5 31.6693 7211.91
-461.4 31.6693 7211.91
-461.3 31.6693 7211.91
-461.2 31.6693 7211.91
-461.1 31.6693 7211.91
-461 31.6693 7211.91
-460.9 31.6693 7211.91
-460.8 31.6693 7211.91
-460.7 31.6693 7211.91
-460.6 31.6693 7211.91
-460.5 31.6693 7211.91
-460.4 31.6693 7211.91
-460.3 31.6693 7211.91
-460.2 31.6693 7211.91
-460.1 31.6693 7211.91
-460 31.6693 7211.91
-459.9 31.6693 7211.91
-459.8 31.6693 7211.91
-459.7 31.6693 7211.91
-459.6 31.6693 7211.91
-459.5 31.6693 7211.91
-459.4 31.6693 7211.91
-459.3 31.6693 7211.91
-459.2 31.6693 7211.91
-459.1 31.6693 7211.91
-459 31.6693 7211.91
-458.9 31.6693 7211.91
-458.8 31.6693 7211.91
-458.7 31.6693 7211.91
-458.6 31.6693 7211.91
-458.5 31.6693 7211.91
-458.4 31.6693 7211.91
-458.3 31.6693 7211.91
-458.2 31.6693 7211.91
-458.1 31.6693 7211.91
-458 31.6693 7211.91
-457.9 31.6693 7211.91
-457.8 31.6693 7211.91
-457.7 31.6693 7211.91
-457.6 31.6693 7211.91
-457.5 31.6693 7211.91
-457.4 31.6693 7211.91
-457.3 31.6693 7211.91
-457.2 31.6693 7211.91
-457.1 31.6693 7211.91
-457 31.6693 7211.91
-456.9 31.6693 7211.91
-456.8 31.6693 7211.91
-456.7 31.6693 7211.91
-456.6 31.6693 7211.91
-456.5 31.6693 7211.91
-456.4 31.6693 7211.91
-456.3 31.6693 7211.91
-456.2 31.6693 7211.91
-456.1 31.6693 7211.91
-456 31.6693 7211.91
-455.9 31.6693 7211.91
-455.8 31.6693 7211.91
-455.7 31.6693 7211.91
-455.6 31.6693 7211.91
-455.5 31.6693 7211.91
-455.4 31.6693 7211.91
-455.3 31.6693 7211.91
-455.2 31.6693 7211.91
-455.1 31.6693 7211.91
-455 31.6693 7211.91
-454.9 31.6693 7211.91
-454.8 31.6693 7211.91
-454.7 31.6693 7211.91
-454.6 31.6693 7211.91
-454.5 31.6693 7211.91
-454.4 31.6693 7211.91
-454.3 31.6693 7211.91
-454.2 31.6693 7211.91
-454.1 31.6693 7211.91
-454 31.6693 7211.91
-453.9 31.6693 7211.91
-453.8 31.6693 7211.91
-453.7 31.6693 7211.91
-453.6 31.6693 7211.91
-453.5 31.6693 7211.91
-453.4 31.6693 7211.91
-453.3 31.6693 7211.91
-453.2 31.6693 7211.91
-453.1 31.6693 7211.91
-453 31.6693 7211.91
-452.9 31.6693 7211.91
-452.8 31.6693 7211.91
-452.7 31.6693 7211.91
-452.6 31.6693 7211.91
-452.5 31.6693 7211.91
-452.4 31.6693 7211.91
-452.3 31.6693 7211.91
-452.2 31.6693 7211.91
-452.1 31.6693 7211.91
-452 31.6693 7211.91
-451.9 31.6693 7211.91
-451.8 31.6693 7211.91
-451.7 31.6693 7211.91
-451.6 31.6693 7211.91
-451.5 31.6693 7211.91
-451.4 31.6693 7211.91
-451.3 31.6693 7211.91
-451.2 31.6693 7211.91
-451.1 31.6693 7211.91
-451 31.6693 7211.91
-450.9 31.6693 7211.91
-450.8 31.6693 7211.91
-450.7 31.6693 7211.91
-450.6 31.6693 7211.91
-450.5 31.6693 7211.91
-450.4 31.6693 7211.91
-450.3 31.6693 7211.91
-450.2 31.6693 7211.91
-450.1 31.6693 7211.91
-450 31.6693 7211.91
-449.9 31.6693 7211.91
-449.8 31.6693 7211.91
-449.7 31.6693 7211.91
-449.6 31.6693 7211.91
-449.5 31.6693 7211.91
-449.4 31.6693 7211.91
-449.3 31.6693 7211.91
-449.2 31.6693 7211.91
-449.1 31.6693 7211.91
-449 31.6693 7211.91
-448.9 31.6693 7211.91
-448.8 31.6693 7211.91
-448.7 31.6693 7211.91
-448.6 31.6693 7211.91
-448.5 31.6693 7211.91
-448.4 31.6693 7211.91
-448.3 31.6693 7211.91
-448.2 31.6693 7211.91
-448.1 31.6693 7211.91
-448 31.6693 7211.91
-447.9 31.6693 7211.91
-447.8 31.6693 7211.91
-447.7 31.6693 7211.91
-447.6 31.6693 7211.91
-447.5 31.6693 7211.91
-447.4 31.6693 7211.91
-447.3 31.6693 7211.91
-447.2 31.6693 7211.91
-447.1 31.6693 7211.91
-447 31.6693 7211.91
-446.9 31.6693 7211.91
-446.8 31.6693 7211.91
-446.7 31.6693 7211.91
-446.6 31.6693 7211.91
-446.5 31.6693 7211.91
-446.4 31.6693 7211.91
-446.3 31.6693 7211.91
-446.2 31.6693 7211.91
-446.1 31.6693 7211.91
-446 31.6693 7211.91
-445.9 31.6693 7211.91
-445.8 31.6693 7211.91
-445.7 31.6693 7211.91
-445.6 31.6693 7211.91
-445.5 31.6693 7211.91
-445.4 31.6693 7211.91
-445.3 31.6693 7211.91
-445.2 31.6693 7211.91
-445.1 31.6693 7211.91
-445 31.6693 7211.91
-444.9 31.6693 7211.91
-444.8 31.6693 7211.91
-444.7 31.6693 7211.91
-444.6 31.6693 7211.91
-444.5 31.6693 7211.91
-444.4 31.6693 7211.91
-444.3 31.6693 7211.91
-444.2 31.6693 7211.91
-444.1 31.6693 7211.91
-444 31.6693 7211.91
-443.9 31.6693 7211.91
-443.8 31.6693 7211.91
-443.7 31.6693 7211.91
-443.6 31.6693 7211.91
-443.5 31.6693 7211.91
-443.4 31.6693 7211.91
-443.3 31.6693 7211.91
-443.2 31.6693 7211.91
-443.1 31.6693 7211.91
-443 31.6693 7211.91
-442.9 31.6693 7211.91
-442.8 31.6693 7211.91
-442.7 31.6693 7211.91
-442.6 31.6693 7211.91
-442.5 31.6693 7211.91
-442.4 31.6693 7211.91
-442.3 31.6693 7211.91
-442.2 31.6693 7211.91
-442.1 31.6693 7211.91
-442 31.6693 7211.91
-441.9 31.6693 7211.91
-441.8 31.6693 7211.91
-441.7 31.6693 7211.91
-441.6 31.6693 7211.91
-441.5 31.6693 7211.91
-441.4 31.6693 7211.91
-441.3 31.6693 7211.91
-441.2 31.6693 7211.91
-441.1 31.6693 7211.91
-441 31.6693 7211.91
-440.9 31.6693 7211.91
-440.8 31.6693 7211.91
-440.7 31.6693 7211.91
-440.6 31.6693 7211.91
-440.5 31.6693 7211.91
-440.4 31.6693 7211.91
-440.3 31.6693 7211.91
-440.2 31.6693 7211.91
-440.1 31.6693 7211.91
-440 31.6693 7211.91
-439.9 31.6693 7211.91
-439.8 31.6693 7211.91
-439.7 31.6693 7211.91
-439.6 31.6693 7211.91
-439.5 31.6693 7211.91
-439.4 31.6693 7211.91
-439.3 31.6693 7211.91
-439.2 31.6693 7211.91
-439.1 31.6693 7211.91
-439 31.6693 7211.91
-438.9 31.6693 7211.91
-438.8 31.6693 7211.91
-438.7 31.6693 7211.91
-438.6 31.6693 7211.91
-438.5 31.6693 7211.91
-438.4 31.6693 7211.91
-438.3 31.6693 7211.91
-438.2 31.6693 7211.91
-438.1 31.6693 7211.91
-438 31.6693 7211.91
-437.9 31.6693 7211.91
-437.8 31.6693 7211.91
-437.7 31.6693 7211.91
-437.6 31.6693 7211.91
-437.5 31.6693 7211.91
-437.4 31.6693 7211.91
-437.3 31.6693 7211.91
-437.2 31.6693 7211.91
-437.1 31.6693 7211.91
-437 31.6693 7211.91
-436.9 31.6693 7211.91
-436.8 31.6693 7211.91
-436.7 31.6693 7211.91
-436.6 31.6693 7211.91
-436.5 31.6693 7211.91
-436.4 31.6693 7211.91
-436.3 31.6693 7211.91
-436.2 31.6693 7211.91
-436.1 31.6693 7211.91
-436 31.6693 7211.91
-435.9 31.6693 7211.91
-435.8 31.6693 7211.91
-435.7 31.6693 7211.91
-435.6 31.6693 7211.91
-435.5 31.6693 7211.91
-435.4 31.6693 7211.91
-435.3 31.6693 7211.91
-435.2 31.6693 7211.91
-435.1 31.6693 7211.91
-435 31.6693 7211.91
-434.9 31.6693 7211.91
-434.8 31.6693 7211.91
-434.7 31.6693 7211.91
-434.6 31.6693 7211.91
-434.5 31.6693 7211.91
-434.4 31.6693 7211.91
-434.3 31.6693 7211.91
-434.2 31.6693 7211.91
-434.1 31.6693 7211.91
-434 31.6693 7211.91
-433.9 31.6693 7211.91
-433.8 31.6693 7211.91
-433.7 31.6693 7211.91
-433.6 31.6693 7211.91
-433.5 31.6693 7211.91
-433.4 31.6693 7211.91
-433.3 31.6693 7211.91
-433.2 31.6693 7211.91
-433.1 31.6693 7211.91
-433 31.6693 7211.91
-432.9 31.6693 7211.91
-432.8 31.6693 7211.91
-432.7 31.6693 7211.91
-432.6 31.6693 7211.91
-432.5 31.6693 7211.91
-432.4 31.6693 7211.91
-432.3 31.6693 7211.91
-432.2 31.6693 7211.91
-432.1 31.6693 7211.91
-432 31.6693 7211.91
-431.9 31.6693 7211.91
-431.8 31.6693 7211.91
-431.7 31.6693 7211.91
-431.6 31.6693 7211.91
-431.5 31.6693 7211.91
-431.4 31.6693 7211.91
-431.3 31.6693 7211.91
-431.2 31.6693 7211.91
-431.1 31.6693 7211.91
-431 31.6693 7211.91
-430.9 31.6693 7211.91
-430.8 31.6693 7211.91
-430.7 31.6693 7211.91
-430.6 31.6693 7211.91
-430.5 31.6693 7211.91
-430.4 31.6693 7211.91
-430.3 31.6693 7211.91
-430.2 31.6693 7211.91
-430.1 31.6693 7211.91
-430 31.6693 7211.91
-429.9 31.6693 7211.91
-429.8 31.6693 7211.91
-429.7 31.6693 7211.91
-429.6 31.6693 7211.91
-429.5 31.6693 7211.91
-429.4 31.6693 7211.91
-429.3 31.6693 7211.91
-429.2 31.6693 7211.91
-429.1 31.6693 7211.91
-429 31.6693 7211.91
-428.9 31.6693 7211.91
-428.8 31.6693 7211.91
-428.7 31.6693 7211.91
-428.6 31.6693 7211.91
-428.5 31.6693 7211.91
-428.4 31.6693 7211.91
-428.3 31.6693 7211.91
-428.2 31.6693 7211.91
-428.1 31.6693 7211.91
-428 31.6693 7211.91
-427.9 31.6693 7211.91
-427.8 31.6693 7211.91
-427.7 31.6693 7211.91
-427.6 31.6693 7211.91
-427.5 31.6693 7211.91
-427.4 31.6693 7211.91
-427.3 31.6693 7211.91
-427.2 31.6693 7211.91
-427.1 31.6693 7211.91
-427 31.6693 7211.91
-426.9 31.6693 7211.91
-426.8 31.6693 7211.91
-426.7 31.6693 7211.91
-426.6 31.6693 7211.91
-426.5 31.6693 7211.91
-426.4 31.6693 7211.91
-426.3 31.6693 7211.91
-426.2 31.6693 7211.91
-426.1 31.6693 7211.91
-426 31.6693 7211.91
-425.9 31.6693 7211.91
-425.8 31.6693 7211.91
-425.7 31.6693 7211.91
-425.6 31.6693 7211.91
-425.5 31.6693 7211.91
-425.4 31.6693 7211.91
-425.3 31.6693 7211.91
-425.2 31.6693 7211.91
-425.1 31.6693 7211.91
-425 31.6693 7211.91
-424.9 31.6693 7211.91
-424.8 31.6693 7211.91
-424.7 31.6693 7211.91
-424.6 31.6693 7211.91
-424.5 31.6693 7211.91
-424.4 31.6693 7211.91
-424.3 31.6693 7211.91
-424.2 31.6693 7211.91
-424.1 31.6693 7211.91
-424 31.6693 7211.91
-423.9 31.6693 7211.91
-423.8 31.6693 7211.91
-423.7 31.6693 7211.91
-423.6 31.6693 7211.91
-423.5 31.6693 7211.91
-423.4 31.6693 7211.91
-423.3 31.6693 7211.91
-423.2 31.6693 7211.91
-423.1 31.6693 7211.91
-423 31.6693 7211.91
-422.9 31.6693 7211.91
-422.8 31.6693 7211.91
-422.7 31.6693 7211.91
-422.6 31.6693 7211.91
-422.5 31.6693 7211.91
-422.4 31.6693 7211.91
-422.3 31.6693 7211.91
-422.2 31.6693 7211.91
-422.1 31.6693 7211.91
-422 31.6693 7211.91
-421.9 31.6693 7211.91
-421.8 31.6693 7211.91
-421.7 31.6693 7211.91
-421.6 31.6693 7211.91
-421.5 31.6693 7211.91
-421.4 31.6693 7211.91
-421.3 31.6693 7211.91
-421.2 31.6693 7211.91
-421.1 31.6693 7211.91
-421 31.6693 7211.91
-420.9 31.6693 7211.91
-420.8 31.6693 7211.91
-420.7 31.6693 7211.91
-420.6 31.6693 7211.91
-420.5 31.6693 7211.91
-420.4 31.6693 7211.91
-420.3 31.6693 7211.91
-420.2 31.6693 7211.91
-420.1 31.6693 7211.91
-420 31.6693 7211.91
-419.9 31.6693 7211.91
-419.8 31.6693 7211.91
-419.7 31.6693 7211.91
-419.6 31.6693 7211.91
-419.5 31.6693 7211.91
-419.4 31.6693 7211.91
-419.3 31.6693 7211.91
-419.2 31.6693 7211.91
-419.1 31.6693 7211.91
-419 31.6693 7211.91
-418.9 31.6693 7211.91
-418.8 31.6693 7211.91
-418.7 31.6693 7211.91
-418.6 31.6693 7211.91
-418.5 31.6693 7211.91
-418.4 31.6693 7211.91
-418.3 31.6693 7211.91
-418.2 31.6693 7211.91
-418.1 31.6693 7211.91
-418 31.6693 7211.91
-417.9 31.6693 7211.91
-417.8 31.6693 7211.91
-417.7 31.6693 7211.91
-417.6 31.6693 7211.91
-417.5 31.6693 7211.91
-417.4 31.6693 7211.91
-417.3 31.6693 7211.91
-417.2 31.6693 7211.91
-417.1 31.6693 7211.91
-417 31.6693 7211.91
-416.9 31.6693 7211.91
-416.8 31.6693 7211.91
-416.7 31.6693 7211.91
-416.6 31.6693 7211.91
-416.5 31.6693 7211.91
-416.4 31.6693 7211.91
-416.3 31.6693 7211.91
-416.2 31.6693 7211.91
-416.1 31.6693 7211.91
-416 31.6693 7211.91
-415.9 31.6693 7211.91
-415.8 31.6693 7211.91
-415.7 31.6693 7211.91
-415.6 31.6693 7211.91
-415.5 31.6693 7211.91
-415.4 31.6693 7211.91
-415.3 31.6693 7211.91
-415.2 31.6693 7211.91
-415.1 31.6693 7211.91
-415 31.6693 7211.91
-414.9 31.6693 7211.91
-414.8 31.6693 7211.91
-414.7 31.6693 7211.91
-414.6 31.6693 7211.91
-414.5 31.6693 7211.91
-414.4 31.6693 7211.91
-414.3 31.6693 7211.91
-414.2 31.6693 7211.91
-414.1 31.6693 7211.91
-414 31.6693 7211.91
-413.9 31.6693 7211.91
-413.8 31.6693 7211.91
-413.7 31.6693 7211.91
-413.6 31.6693 7211.91
-413.5 31.6693 7211.91
-413.4 31.6693 7211.91
-413.3 31.6693 7211.91
-413.2 31.6693 7211.91
-413.1 31.6693 7211.91
-413 31.6693 7211.91
-412.9 31.6693 7211.91
-412.8 31.6693 7211.91
-412.7 31.6693 7211.91
-412.6 31.6693 7211.91
-412.5 31.6693 7211.91
-412.4 31.6693 7211.91
-412.3 31.6693 7211.91
-412.2 31.6693 7211.91
-412.1 31.6693 7211.91
-412 31.6693 7211.91
-411.9 31.6693 7211.91
-411.8 31.6693 7211.91
-411.7 31.6693 7211.91
-411.6 31.6693 7211.91
-411.5 31.6693 7211.91
-411.4 31.6693 7211.91
-411.3 31.6693 7211.91
-411.2 31.6693 7211.91
-411.1 31.6693 7211.91
-411 31.6693 7211.91
-410.9 31.6693 7211.91
-410.8 31.6693 7211.91
-410.7 31.6693 7211.91
-410.6 31.6693 7211.91
-410.5 31.6693 7211.91
-410.4 31.6693 7211.91
-410.3 31.6693 7211.91
-410.2 31.6693 7211.91
-410.1 31.6693 7211.91
-410 31.6693 7211.91
-409.9 31.6693 7211.91
-409.8 31.6693 7211.91
-409.7 31.6693 7211.91
-409.6 31.6693 7211.91
-409.5 31.6693 7211.91
-409.4 31.6693 7211.91
-409.3 31.6693 7211.91
-409.2 31.6693 7211.91
-409.1 31.6693 7211.91
-409 31.6693 7211.91
-408.9 31.6693 7211.91
-408.8 31.6693 7211.91
-408.7 31.6693 7211.91
-408.6 31.6693 7211.91
-408.5 31.6693 7211.91
-408.4 31.6693 7211.91
-408.3 31.6693 7211.91
-408.2 31.6693 7211.91
-408.1 31.6693 7211.91
-408 31.6693 7211.91
-407.9 31.6693 7211.91
-407.8 31.6693 7211.91
-407.7 31.6693 7211.91
-407.6 31.6693 7211.91
-407.5 31.6693 7211.91
-407.4 31.6693 7211.91
-407.3 31.6693 7211.91
-407.2 31.6693 7211.91
-407.1 31.6693 7211.91
-407 31.6693 7211.91
-406.9 31.6693 7211.91
-406.8 31.6693 7211.91
-406.7 31.6693 7211.91
-406.6 31.6693 7211.91
-406.5 31.6693 7211.91
-406.4 31.6693 7211.91
-406.3 31.6693 7211.91
-406.2 31.6693 7211.91
-406.1 31.6693 7211.91
-406 31.6693 7211.91
-405.9 31.6693 7211.91
-405.8 31.6693 7211.91
-405.7 31.6693 7211.91
-405.6 31.6693 7211.91
-405.5 31.6693 7211.91
